PrimalResidual,DualResidual
0.006012428974333708,0.03072085831087239
0.005940684311570316,0.03061807903272679
0.005829060475649171,0.03055369131909286
0.0056554097597539986,0.030511837589205584
0.005454347355405011,0.030478190707673387
0.005358550605898086,0.030421279183835574
0.005276018858514195,0.030358797346322842
0.005334993256501106,0.030217069493526864
0.005679357870792595,0.030036678704040927
0.005828114155511051,0.02988240294133483
0.005916125511992439,0.029770109129903882
0.006183025775403629,0.029630242059629337
0.006158721915400486,0.029507095033688674
0.006296653760870121,0.0293931763658677
0.006226957193523933,0.029267719721336256
0.006239291512081465,0.029169566584202753
0.006237564906381014,0.02905682690355047
0.00619338241715722,0.028930727429871357
0.0061404886077486565,0.028823994562026844
0.006167657295935104,0.028726114510958675
0.005992684906615626,0.028652086715171235
0.005841523395325435,0.028600279191867087
0.005791281603046209,0.028530105724489722
0.0056449709038835965,0.028467177345245762
0.0055332068406505185,0.028417649704714464
0.005438654017402242,0.028362609740468253
0.005407154889274358,0.02830817656484749
0.005317815302050658,0.028263496138743155
0.005438775996580742,0.028177802062733043
0.0053163793557714605,0.028109523744727763
0.005219825845683669,0.028063699996133572
0.005099197476701384,0.028033333648142374
0.004963790667493504,0.027989121143056912
0.005042843360838535,0.027928342602376838
0.0049005283768855205,0.027875933454350514
0.004845275613740041,0.027829000295980327
0.004757883870779533,0.027790328496131996
0.004745791446787075,0.027740215526913095
0.004742098156143534,0.02768593860431058
0.004692632839986731,0.027637427026945063
0.004636039542543128,0.027593849666577047
0.004617092538909111,0.02754465589128453
0.00484909376948601,0.027441381003710873
0.005232262090868336,0.02728206780044141
0.00529961681298884,0.027156584472564634
0.005425485827407183,0.027045992552592348
0.005596007394047943,0.02694134264672741
0.005589987108166488,0.02684783126330052
0.0057786545897167306,0.02674162319302978
0.005660649148825011,0.026658166978971592
0.005554271658351719,0.026606676983937722
0.005419215996058683,0.02656870658968074
0.005298043335744861,0.02651428751764599
0.005304354059234092,0.026456862118346164
0.00522246481338639,0.02639689175964036
0.005076683911479381,0.026360492937665556
0.0049090314999459764,0.02633842257563628
0.004763973547021739,0.026319235141194837
0.004609261336947142,0.026301553158914182
0.004483095100549497,0.026270717367434804
0.004735083518636763,0.026178711304693583
0.004785073349671641,0.026051021700283724
0.004930423955739948,0.025927623663598767
0.004869669160123676,0.025841760113019856
0.004922907171237145,0.025765132399427865
0.00487788120684167,0.025694166559240818
0.004895713425129928,0.025635122645893522
0.004838335856526678,0.025587433357773248
0.004836571640382869,0.025533960489420606
0.004810473962387881,0.025485398983508906
0.004864783785967414,0.02542871701405653
0.004798130047923515,0.02538186340412646
0.004733532709485329,0.025351606231350295
0.004620306152102553,0.025333887938098248
0.004494779179394129,0.025316342761927776
0.004353825935990271,0.025297672346376313
0.0046262165684283155,0.02519736750522116
0.004803155851008526,0.025053198194850336
0.004833628899357814,0.02493014343871688
0.004898840307987056,0.02484411870716747
0.0049035979543868725,0.024781372049977827
0.004874937781085333,0.024728654677697765
0.005077916746397895,0.024606017812379727
0.005152960733668969,0.024488285901526356
0.005288987770807215,0.024362428261757822
0.005303073552170937,0.02427176036632265
0.005256960513736503,0.02419319722791762
0.005319016765421832,0.024116420190138543
0.005308339865295792,0.024026395447754686
0.00532549004957508,0.023954035415635604
0.005292912685924485,0.023883685348554246
0.0052866653981548375,0.023826706590081896
0.005172162057648317,0.02378916948406355
0.005018828018537714,0.023771138284021366
0.004850470831273883,0.023759897505458025
0.004707042469527547,0.0237307050672122
0.004703256027383395,0.023680200341921306
0.004582790504208055,0.02363244058307495
0.004479632491522906,0.023596180346143438
0.004376965708805997,0.023569944257341442
0.004288047587209457,0.023537058481818078
0.004241156707926638,0.023498087867688266
0.004124291242048591,0.023467619152821063
0.004024952124835283,0.023445528064586184
0.003931634072450829,0.023426842521452246
0.0038467034602033623,0.023408991171049366
0.00380858893432935,0.02337314651585033
0.0038549368001978197,0.023328729261298795
0.003907493510893518,0.023263817396290427
0.004197617230726111,0.023156401125137987
0.004383109336724024,0.023032788786996265
0.004573479060220788,0.022918610741193213
0.004700935558286091,0.0228236363364664
0.004796253518954609,0.0227521792456078
0.004816134730719287,0.02270138352817802
0.004920031159948339,0.022634676968554795
0.0048570338686563744,0.022572516442776705
0.004884545022889442,0.022519022383061377
0.004788850599340276,0.022478139149563623
0.004787483274002531,0.022417589614180916
0.004717724880655139,0.022371200400731227
0.004634311432021748,0.022338093069183246
0.004533006930626543,0.022316373944551663
0.00446693536105216,0.022288130667742632
0.00434757397042146,0.022266177237420515
0.004218378021029577,0.02225336501831408
0.004073429365000214,0.022246874124251744
0.003918536851524559,0.02224403083094228
0.003939159025377661,0.022192902950710112
0.003830935680420667,0.022153337808200127
0.003761385494005491,0.022111024980268033
0.0037362497859080067,0.022074111762287775
0.00402605260282404,0.021949984714388325
0.004141590042353671,0.021834506370542628
0.004246570200606174,0.021740766063833458
0.004334622765447144,0.02167057018612465
0.004374553533087426,0.021617083297882544
0.004384620899191658,0.021573707573264506
0.0044802971702063935,0.02149858390435238
0.004479907306113619,0.021438199132641993
0.004434525567615786,0.021396174727443852
0.004359303492977919,0.021369768543623234
0.004280851634455781,0.021329464270385828
0.004371445359242063,0.021187785872556014
0.004664650253988153,0.02103716987259382
0.004667723926259722,0.020906426145879876
0.004876177476231217,0.02076991429308007
0.004868160634722502,0.0206659436915078
0.004844536952928151,0.02059506931536353
0.004836955567014449,0.020526302427762717
0.004815554298384462,0.020450022101286932
0.004900997787462894,0.02035806640070397
0.004814308378145603,0.020290542819778132
0.004810227853479774,0.02021956146609931
0.004676014201298457,0.020145213340268055
0.004597702760340366,0.02009295532446338
0.0044010866574881406,0.02005744511734459
0.00436440715169677,0.01998451985025119
0.0043297057093972776,0.019911939349402084
0.004250502103435608,0.019839525514691852
0.004401187838226666,0.019747167697594117
0.004323168857911478,0.01966814572549994
0.004271504775327445,0.019615683530925007
0.004198891318739943,0.019573335124777883
0.004171549115931095,0.019529707720489255
0.004073484598123968,0.019491541816869795
0.004009253064079232,0.01942157941680536
0.004071407907697006,0.019352234328011333
0.004031639326484972,0.019280852222046087
0.004027778592202797,0.019226295148839796
0.003969246847127132,0.019184833304529324
0.0038998410334472513,0.019148840591419705
0.003825924842011543,0.01911671876903
0.003825790977705839,0.019067391710936587
0.0038654261288328102,0.018996231605963785
0.003841693862122259,0.018929385672196243
0.0038035804601255574,0.01888101378417928
0.0037505931871438707,0.018842218839070068
0.0036959995987559087,0.01881051802340572
0.003638557591507236,0.018782093588901472
0.0036232706216322783,0.018744261208484794
0.0036398339532487064,0.018704968674067984
0.003642158531517719,0.018668954118726294
0.0036368773839235377,0.018639390150069074
0.003638908872647828,0.01860569456508959
0.0036332215910066966,0.01857267306324013
0.0035884301489917127,0.018548327252923373
0.0035527270131684914,0.018515665911270584
0.0035758166793701234,0.018463191474678776
0.0035786757578818583,0.018417030638345263
0.003543943224822929,0.018381441654655835
0.0035252854000476057,0.018341202274368352
0.0035780103161722585,0.01829768721388351
0.0035721771917495673,0.018257014908633972
0.0035583786159156653,0.01822533703733788
0.0036160949423156637,0.018179371631017124
0.003566404793804706,0.018143051370082493
0.003529774715918776,0.018113290799562944
0.0034957173099301065,0.01808929491067527
0.0034284111950806362,0.01806715689940987
0.0033799463628649165,0.018048189478087548
0.003325897022298422,0.01802950000971501
0.0032878617323717427,0.01801027610915969
0.0033006479678155017,0.017985279978973433
0.0033043556738023313,0.017957607482210595
0.003383596095733591,0.01791980463131822
0.003411465697786542,0.017883416192894738
0.003464139978780779,0.01783881644116944
0.0036090262950696467,0.017782978497554017
0.0036036118905783477,0.01773735534236069
0.0035904179174659715,0.017708415852366856
0.0035421587777820277,0.017686182112024273
0.003492726602465501,0.017668754648136494
0.003444151776778909,0.017649132632257033
0.003365278944318274,0.017635560781055673
0.003269135596780692,0.017629056392650652
0.0031575400637597435,0.01762787792203508
0.003057519183262595,0.01762326843218535
0.002944253805632247,0.017619967393427992
0.0028458929271492966,0.017616413594626495
0.0027690590710694393,0.017610920845350285
0.0027200432502606014,0.01760206681155788
0.0027745195952547995,0.017573476648358774
0.0028004929014025424,0.01754325148411262
0.002844601772431605,0.017515576317023725
0.002912190877070869,0.01748343662450578
0.0029704560018625893,0.017454608545272938
0.00334731584361958,0.01736796350711911
0.003323435306923419,0.017294369886757123
0.003439629624936611,0.017233307496792277
0.0034552213670058876,0.01718990254119992
0.0034407450080865677,0.01716324839812848
0.0035959417339357317,0.017100901492903667
0.003561796949145868,0.017044141996465523
0.0035606279128140993,0.01700607101698517
0.0036128044163190698,0.016962801842653055
0.0035722928826919967,0.01690877379826104
0.003594412968280359,0.016863774308907915
0.003551366214940597,0.01682870657234303
0.0035688671712693684,0.01679074036945774
0.00349968129812842,0.01676179137557008
0.0034309546724238344,0.016743291348960344
0.0033674337193824937,0.016727433997783443
0.0032575940606188636,0.016718727451038192
0.003139319549716668,0.01671597364672495
0.003013194118620424,0.016716142373523542
0.002891508412972187,0.01671634409231362
0.0027888339232501782,0.016714020004803
0.002713418968031166,0.016707921420385092
0.0027099162276205966,0.016685751109761147
0.0027173657812192614,0.016661390680909344
0.0027502789150203755,0.016635489554245566
0.002801022767738201,0.016608905121040157
0.0028631935337482812,0.016581286574646855
0.002919775498559129,0.01655503934163216
0.0029488175281831676,0.01653349739116822
0.0029662752488718355,0.016515386655507034
0.002952803663299137,0.01648469765051308
0.003079012161748747,0.016443564219609987
0.0030699828476144337,0.016398879797917286
0.0030811677503872433,0.016344666524486802
0.0032270232474709867,0.01628646256029213
0.0032045411412355996,0.016238551737175366
0.003189876388374012,0.01620831584670403
0.0031676398958463093,0.016177812202911934
0.003157374015371621,0.01615087361244521
0.003126440878019915,0.016125149682349897
0.003122861519710369,0.016100528988646078
0.003143897643646145,0.016063630296033814
0.003239050621547428,0.016007886197314736
0.003363128287690129,0.015945624301308168
0.003416404716170575,0.015888207923000473
0.003471936168832443,0.015844055535340136
0.003498752430055354,0.0158098515069483
0.0034966076512858413,0.015785330960839828
0.003468643933259611,0.01576664547009749
0.003421222137751411,0.01575446752918928
0.003353259277672683,0.01574577326835553
0.003276945799160005,0.015741425592278726
0.0031755928512455576,0.01574113336525973
0.003092232202731405,0.015737941605791058
0.0029849166570296423,0.01573536664883941
0.002889086160939682,0.015734173612631276
0.0028055360371265856,0.01573192277066964
0.00281483965219384,0.015703232626896085
0.002841275553335674,0.015667965941100013
0.0028133099085241625,0.01563722329333159
0.002800158739661154,0.015615382484436799
0.0027698794919629485,0.015598950544882204
0.0027315017923818796,0.015586299048114113
0.002693440705878656,0.015575667528672718
0.002636508565212128,0.015567753585457202
0.002570135232539246,0.01556342834507629
0.002494980576231736,0.015561418297644673
0.002465497655003728,0.015548672526244273
0.0024355665907637826,0.015533590037290193
0.00242434127893911,0.015512372358335946
0.002522880022526678,0.015465639519372373
0.002617805660411727,0.01542044634481402
0.0026664687594148383,0.015382635793644116
0.002723268114654067,0.015343093094087623
0.0028245793607716953,0.015303468591455581
0.0028626862937409883,0.01526853599869988
0.0028964656088917803,0.015241895558127617
0.0029076008214687405,0.015221778143716346
0.002897954202061836,0.01520746394347733
0.0028687134185519853,0.01519774506019253
0.0028202169185266024,0.015192286413035496
0.0027623071973875498,0.015189435586923136
0.0027000287620679866,0.01518835112127
0.002653195800178511,0.015184490922885974
0.0025763672135968242,0.015182419071830511
0.0025039459528190225,0.015182702828212767
0.0024628097171052565,0.015175061989828096
0.0023996482468686977,0.015169128962823688
0.0023403979875606415,0.015160380872202546
0.0024163233220795706,0.01513672585438269
0.0023640127903795565,0.015114828044477132
0.0023485182109949086,0.015100299501700387
0.00232637098502107,0.01508943856549644
0.002298929884735146,0.01508075345324729
0.0022797273628286504,0.015067617177101141
0.0023169018194914926,0.015046800702953323
0.0024074740768894455,0.015011343043777402
0.002464627412851065,0.014976082394822494
0.002518771040116721,0.014945205657369915
0.0025752732918562452,0.014918782634601344
0.0026102755078548003,0.014895616075437114
0.002628264648124286,0.014877968885486377
0.0026202514308702354,0.014865316371515898
0.0026102384742888473,0.014850881443736636
0.0025877186642491337,0.01484030030705
0.0025445861910047413,0.014833655674199734
0.002489305269509609,0.014830926156252717
0.002426595867808705,0.014830301040199188
0.0023552393653501293,0.014830590929010425
0.0022866794624488576,0.014827817012670044
0.0022729944893321195,0.01481941757530697
0.0022165054783813746,0.014811001610083478
0.00218290813771297,0.014803710096818853
0.002240970409802535,0.01476962932657363
0.002321543308321947,0.014735813443009614
0.0023712879766067336,0.014705239968855366
0.0024222762245971682,0.014680300811257048
0.0024608604489928815,0.01465911927052959
0.002491559289834262,0.014640931040392454
0.0025090254471544678,0.014617347904521955
0.0025602589239786915,0.014594460905444612
0.0025474190075914778,0.014575982536774723
0.002535842901915825,0.014550803924126533
0.0025979115791228045,0.014522434250556243
0.002563359865638606,0.014498827789393797
0.00253047254956996,0.014482810835196126
0.0025072457468318272,0.014469528449955076
0.0024459765358592514,0.014460160115733955
0.002394854771424864,0.014445670870104265
0.0024053980275597466,0.014427137260310082
0.0023615216142408384,0.014410338585747867
0.002328621784928586,0.01439813615275151
0.002315040762857711,0.014384575054330684
0.002283072815619558,0.014371751581351714
0.002262000737835804,0.01436030444100592
0.0022554102180121845,0.014348035988840473
0.002294124686583903,0.014304417164606401
0.002474767683897833,0.014253640967807447
0.0025321728007188576,0.014206724685400648
0.0025940412241681242,0.01417263115393352
0.0026243456776350463,0.014147268286178627
0.0026386445977106625,0.01412719171756732
0.0026300265725687612,0.014111543129774175
0.0026140234754444924,0.014098424619443458
0.002608634883198245,0.014081342598358663
0.0026362723114369555,0.01406164566416622
0.00264388703309971,0.01403752640410865
0.002683755375615557,0.014004356972256935
0.002728992302652136,0.013974302729792314
0.0027322395397174,0.013950975724393619
0.0027193267086123804,0.013935209173499542
0.0026770040851108127,0.013927176711882854
0.0026045963459301294,0.013926119193286866
0.002512896348638666,0.013929487643178334
0.002407620671763898,0.013935458583374232
0.002302590599905391,0.013940042898888217
0.0022227939129227485,0.01394167640085834
0.0021335992428918715,0.013942032935434267
0.002062596281089802,0.013939224270106933
0.0020145936714450934,0.013934415283891095
0.0020274047037234693,0.013899058008452122
0.0022219280621904327,0.013850867413626268
0.0022784441549067685,0.01380314530419097
0.0023664524724381843,0.013765436676639011
0.0024475310329690574,0.013730656043819468
0.0025293746459658555,0.013698585647991729
0.002589581008375811,0.013670357411041714
0.002673411284289512,0.013635989614546812
